Date Time,Amount,Category,Payment Mode,User Income,Subscription
2023-02-14 10:00:00,412,Food,Card,50000,No
2023-11-18 19:00:00,2479,Shopping,Card,50000,No
2023-07-02 12:00:00,3682,Travel,Card,100000,No
2023-06-21 03:00:00,2368,Shopping,Cash,70000,No
2023-08-27 14:00:00,3135,Entertainment,Card,30000,Yes
2023-05-21 13:00:00,2395,Transport,Net Banking,70000,No
2024-01-08 17:00:00,3648,Transport,UPI,100000,No
2023-03-28 18:00:00,4379,Transport,Cash,70000,No
2024-01-09 15:00:00,1781,Groceries,Cash,30000,No
2023-10-09 04:00:00,76,Food,UPI,50000,No
2024-02-14 01:00:00,142,Transport,Card,70000,No
2023-01-18 09:00:00,2714,Travel,Card,100000,No
2023-12-13 02:00:00,358,Food,Net Banking,100000,No
2024-01-03 00:00:00,101,Entertainment,Card,70000,No
2023-06-15 14:00:00,368,Entertainment,Card,50000,Yes
2023-05-17 03:00:00,2042,Entertainment,Net Banking,50000,No
2023-02-04 09:00:00,4326,Entertainment,Card,100000,Yes
2023-11-16 12:00:00,3941,Groceries,UPI,100000,No
2023-08-28 09:00:00,4792,Shopping,Card,30000,No
2024-02-09 12:00:00,4006,Shopping,UPI,50000,No
2023-01-18 04:00:00,2742,Transport,UPI,70000,No
2023-11-11 07:00:00,3068,Groceries,UPI,100000,No
2023-11-13 03:00:00,2074,Shopping,Card,100000,No
2023-01-31 08:00:00,4481,Entertainment,Card,100000,No
2023-10-26 12:00:00,1575,Shopping,Cash,100000,No
2024-01-05 11:00:00,1328,Food,Net Banking,50000,No
2023-09-07 12:00:00,563,Transport,Net Banking,100000,No
2023-04-15 08:00:00,4387,Shopping,Cash,50000,Yes
2023-05-04 15:00:00,1783,Food,UPI,30000,No
2023-04-27 02:00:00,3420,Travel,Net Banking,30000,No
2023-02-16 18:00:00,3971,Food,Cash,70000,Yes
2023-06-19 23:00:00,2550,Food,UPI,100000,Yes
2023-03-07 11:00:00,3514,Entertainment,Cash,70000,Yes
2023-07-31 09:00:00,2309,Entertainment,Card,50000,No
2023-08-01 16:00:00,4813,Transport,Card,70000,No
2023-03-31 07:00:00,4739,Entertainment,UPI,70000,No
2024-02-16 15:00:00,2709,Food,UPI,100000,No
2023-10-11 14:00:00,305,Groceries,Card,50000,No
2023-11-03 13:00:00,1552,Entertainment,Net Banking,50000,No
2023-05-24 08:00:00,4706,Entertainment,Net Banking,100000,Yes
2023-06-06 22:00:00,2160,Food,Card,50000,No
2023-08-24 04:00:00,456,Travel,Net Banking,30000,No
2023-05-02 10:00:00,2899,Travel,Card,100000,No
2023-07-27 00:00:00,3226,Shopping,Cash,100000,No
2023-09-04 13:00:00,1910,Transport,Cash,100000,No
2024-01-02 03:00:00,4404,Travel,Cash,30000,Yes
2023-01-31 08:00:00,772,Entertainment,Net Banking,50000,Yes
2023-02-26 21:00:00,1332,Groceries,Cash,30000,No
2023-07-07 04:00:00,663,Shopping,UPI,30000,No
2023-01-30 02:00:00,3381,Transport,UPI,30000,No
2023-10-27 10:00:00,3166,Groceries,Cash,70000,No
2023-01-17 11:00:00,2028,Groceries,UPI,50000,Yes
2023-11-05 08:00:00,862,Entertainment,Cash,50000,No
2023-12-03 18:00:00,1836,Food,Cash,100000,No
2023-06-23 19:00:00,380,Food,Card,100000,No
2023-07-01 16:00:00,2262,Food,Cash,70000,No
2023-04-15 06:00:00,1266,Travel,UPI,30000,No
2023-01-30 21:00:00,4532,Food,Net Banking,100000,No
2023-04-26 22:00:00,3387,Transport,Cash,50000,No
2023-07-26 02:00:00,2425,Entertainment,Card,100000,No
2023-08-17 14:00:00,1290,Travel,UPI,30000,No
2023-12-14 07:00:00,369,Transport,Card,70000,No
2023-07-27 12:00:00,4544,Food,Cash,30000,No
2023-10-30 18:00:00,1964,Transport,Cash,100000,No
2023-07-07 03:00:00,4250,Groceries,Cash,70000,No
2023-10-27 16:00:00,4841,Entertainment,Cash,70000,No
2023-08-21 20:00:00,379,Entertainment,UPI,30000,No
2023-11-15 19:00:00,709,Transport,Net Banking,100000,Yes
2023-06-01 12:00:00,3738,Shopping,Cash,30000,Yes
2023-02-18 15:00:00,3168,Entertainment,Card,100000,No
2023-02-14 06:00:00,4966,Groceries,UPI,100000,Yes
2023-03-31 20:00:00,2022,Entertainment,UPI,50000,No
2023-11-24 12:00:00,1843,Shopping,UPI,70000,No
2023-08-04 01:00:00,3268,Entertainment,Card,100000,No
2023-08-10 01:00:00,4607,Entertainment,Net Banking,30000,No
2023-09-30 13:00:00,2583,Shopping,Card,30000,No
2023-07-17 01:00:00,2507,Entertainment,Card,50000,No
2024-01-25 12:00:00,3150,Transport,Card,50000,No
2023-11-02 10:00:00,4416,Travel,Cash,50000,No
2023-08-11 06:00:00,2783,Transport,Cash,70000,Yes
2024-01-07 20:00:00,4530,Entertainment,Card,50000,No
2023-06-30 10:00:00,4205,Food,Card,70000,No
2023-11-30 18:00:00,269,Food,Cash,50000,No
2023-10-11 09:00:00,2868,Travel,Cash,70000,No
2023-07-21 22:00:00,1956,Entertainment,Net Banking,100000,No
2023-10-08 11:00:00,2661,Groceries,Card,50000,No
2023-10-29 17:00:00,2643,Entertainment,UPI,70000,No
2023-02-09 17:00:00,145,Food,Net Banking,100000,No
2023-04-16 19:00:00,1038,Shopping,UPI,50000,No
2023-10-22 00:00:00,1162,Travel,Net Banking,100000,No
2023-03-06 06:00:00,2328,Shopping,Card,50000,Yes
2023-08-09 13:00:00,295,Groceries,UPI,30000,Yes
2023-02-19 15:00:00,2208,Entertainment,Cash,70000,No
2023-09-21 01:00:00,4379,Groceries,Net Banking,30000,No
2023-10-17 02:00:00,3399,Shopping,UPI,70000,No
2023-04-22 17:00:00,2775,Entertainment,Net Banking,30000,No
2024-01-28 01:00:00,4127,Transport,Card,50000,No
2023-03-06 04:00:00,4948,Transport,UPI,30000,No
2023-09-15 04:00:00,2716,Groceries,UPI,50000,No
2023-08-19 21:00:00,3249,Transport,UPI,70000,No
2024-02-04 04:00:00,2804,Transport,Net Banking,50000,No
2023-02-26 21:00:00,1467,Food,Cash,30000,Yes
2023-12-29 03:00:00,704,Transport,Cash,100000,No
2024-02-16 08:00:00,2492,Food,Cash,70000,No
2023-12-29 14:00:00,160,Travel,Card,100000,No
2023-11-09 06:00:00,139,Food,UPI,100000,No
2023-06-29 16:00:00,812,Food,Cash,100000,No
2023-02-25 04:00:00,3222,Shopping,Cash,100000,No
2024-01-25 11:00:00,2229,Food,UPI,100000,No
2023-05-11 21:00:00,2554,Food,Card,30000,Yes
2023-11-06 03:00:00,1514,Shopping,Net Banking,50000,No
2023-05-26 06:00:00,147,Food,Net Banking,50000,No
2023-03-17 10:00:00,342,Transport,Net Banking,100000,No
2023-10-02 12:00:00,1889,Food,UPI,30000,No
2023-05-02 19:00:00,1784,Travel,Card,100000,No
2023-08-09 21:00:00,2669,Food,UPI,100000,No
2023-06-24 10:00:00,4797,Food,Net Banking,70000,No
2024-01-07 01:00:00,2246,Travel,Cash,30000,No
2023-09-07 01:00:00,3516,Shopping,Cash,100000,No
2023-06-27 20:00:00,1956,Transport,Cash,50000,No
2023-07-17 20:00:00,1771,Food,Net Banking,70000,No
2023-07-22 01:00:00,3741,Transport,Card,100000,No
2024-01-29 03:00:00,1866,Groceries,Net Banking,100000,No
2023-06-04 13:00:00,302,Transport,UPI,100000,No
2024-01-22 09:00:00,4277,Shopping,Card,30000,No
2023-10-03 19:00:00,3569,Shopping,Cash,100000,Yes
2023-12-27 07:00:00,1957,Food,Card,50000,No
2024-01-14 14:00:00,1960,Travel,Card,70000,No
2024-02-04 00:00:00,2571,Shopping,Net Banking,30000,Yes
2023-05-09 00:00:00,3899,Travel,Card,70000,No
2023-09-30 02:00:00,1108,Groceries,Net Banking,50000,No
2023-01-22 00:00:00,3588,Travel,UPI,100000,Yes
2023-02-20 14:00:00,2372,Entertainment,Card,30000,No
2023-03-05 19:00:00,236,Travel,Card,100000,No
2023-11-12 16:00:00,998,Shopping,Card,30000,Yes
2023-02-04 07:00:00,2340,Travel,Cash,100000,No
2023-02-08 16:00:00,4409,Travel,Net Banking,50000,No
2023-07-29 13:00:00,4667,Entertainment,Net Banking,50000,No
2023-01-06 13:00:00,4928,Entertainment,Cash,100000,No
2023-03-29 17:00:00,4680,Food,Net Banking,50000,No
2023-06-01 03:00:00,259,Shopping,UPI,100000,No
2023-09-21 04:00:00,2143,Food,Cash,30000,Yes
2023-03-19 04:00:00,3588,Entertainment,Net Banking,50000,No
2023-07-24 14:00:00,1613,Travel,UPI,30000,No
2023-06-23 23:00:00,75,Entertainment,Net Banking,100000,No
2023-08-11 20:00:00,224,Groceries,Cash,30000,No
2024-01-29 10:00:00,1384,Travel,Net Banking,70000,Yes
2023-09-15 22:00:00,371,Food,UPI,100000,Yes
2023-02-22 08:00:00,4200,Travel,UPI,50000,No
2023-05-21 16:00:00,4097,Groceries,UPI,50000,No
2023-08-24 05:00:00,3277,Entertainment,Net Banking,70000,No
2023-05-26 06:00:00,1922,Shopping,Cash,100000,No
2023-05-30 08:00:00,2117,Transport,Net Banking,100000,No
2024-02-04 12:00:00,382,Shopping,Card,100000,No
2023-12-02 13:00:00,3041,Shopping,Cash,100000,No
2023-05-19 18:00:00,960,Entertainment,Card,30000,No
2023-04-23 15:00:00,4546,Shopping,Net Banking,100000,Yes
2023-12-27 22:00:00,999,Groceries,Cash,30000,No
2023-12-05 08:00:00,2125,Entertainment,Card,30000,No
2023-10-24 10:00:00,2564,Shopping,Net Banking,50000,No
2023-02-26 09:00:00,3381,Transport,Cash,100000,Yes
2023-07-30 23:00:00,3079,Food,UPI,30000,No
2023-12-23 05:00:00,150,Entertainment,UPI,100000,No
2023-11-12 15:00:00,4696,Entertainment,UPI,70000,No
2023-01-28 19:00:00,2450,Travel,Card,30000,No
2023-07-06 04:00:00,3421,Shopping,Card,50000,No
2024-01-25 01:00:00,2393,Food,Net Banking,100000,Yes
2023-10-12 03:00:00,402,Transport,UPI,50000,No
2023-06-04 23:00:00,3005,Groceries,Card,30000,No
2023-04-25 09:00:00,1068,Entertainment,UPI,30000,Yes
2023-11-08 19:00:00,1229,Groceries,Net Banking,50000,No
2023-01-23 11:00:00,3586,Groceries,Cash,100000,No
2023-07-26 20:00:00,3700,Groceries,Card,30000,No
2023-07-21 11:00:00,2552,Travel,Card,70000,No
2023-06-07 07:00:00,3869,Groceries,Cash,50000,No
2023-09-09 18:00:00,1029,Shopping,Card,30000,Yes
2023-10-23 22:00:00,4884,Shopping,Net Banking,100000,No
2023-11-01 16:00:00,1026,Food,Card,30000,No
2023-08-10 16:00:00,1421,Food,Card,100000,No
2023-09-13 12:00:00,2330,Transport,Cash,100000,No
2023-11-25 19:00:00,4626,Groceries,Net Banking,30000,No
2023-04-26 19:00:00,157,Groceries,UPI,70000,No
2023-02-08 12:00:00,1022,Travel,UPI,100000,Yes
2023-03-07 21:00:00,1676,Groceries,Cash,50000,No
2023-11-18 10:00:00,753,Groceries,Net Banking,100000,No
2023-05-19 12:00:00,924,Groceries,Cash,100000,Yes
2023-08-27 01:00:00,3859,Entertainment,Cash,70000,No
2023-10-20 18:00:00,2461,Entertainment,UPI,100000,No
2023-01-11 15:00:00,2157,Travel,Net Banking,30000,Yes
2023-07-20 04:00:00,3603,Travel,Net Banking,70000,No
2023-03-18 14:00:00,1323,Shopping,Cash,100000,No
2023-01-01 09:00:00,609,Travel,UPI,30000,No
2023-04-30 15:00:00,166,Transport,Net Banking,30000,No
2024-01-10 13:00:00,3096,Shopping,Cash,100000,No
2023-11-05 17:00:00,93,Groceries,Card,50000,Yes
2023-11-06 02:00:00,558,Travel,UPI,50000,Yes
2023-08-02 12:00:00,3489,Transport,Net Banking,100000,No
2023-02-12 07:00:00,3978,Travel,Net Banking,100000,No
2023-04-02 09:00:00,4994,Travel,Net Banking,30000,No
2023-12-17 15:00:00,966,Shopping,UPI,100000,No
2023-11-07 09:00:00,2995,Shopping,Cash,100000,No
2023-06-23 06:00:00,848,Food,Card,30000,Yes
2023-06-13 13:00:00,1810,Shopping,Net Banking,100000,No
2023-10-18 10:00:00,2383,Shopping,UPI,100000,No
2023-10-17 02:00:00,3325,Entertainment,Net Banking,100000,Yes
2023-07-19 08:00:00,868,Travel,Cash,30000,Yes
2023-06-16 16:00:00,2218,Shopping,Card,100000,No
2023-03-10 01:00:00,3785,Travel,Net Banking,50000,No
2023-10-30 18:00:00,3115,Travel,UPI,100000,No
2023-12-29 14:00:00,3309,Entertainment,Cash,50000,No
2023-01-17 00:00:00,956,Travel,Card,100000,No
2023-01-17 20:00:00,4158,Transport,UPI,30000,No
2023-12-07 15:00:00,652,Shopping,Net Banking,50000,No
2023-03-25 08:00:00,4345,Travel,UPI,100000,No
2024-02-15 20:00:00,2683,Food,Card,100000,No
2023-09-07 13:00:00,1841,Food,Cash,100000,No
2023-03-02 20:00:00,3577,Entertainment,Cash,100000,No
2023-10-27 14:00:00,4593,Transport,Net Banking,30000,No
2023-10-25 12:00:00,1861,Shopping,Net Banking,70000,Yes
2023-06-01 12:00:00,3961,Entertainment,Net Banking,50000,No
2023-07-20 09:00:00,890,Food,Net Banking,100000,No
2023-06-24 02:00:00,3192,Transport,Card,30000,Yes
2023-10-29 21:00:00,4735,Shopping,Net Banking,70000,No
2023-10-03 00:00:00,2140,Travel,UPI,30000,No
2023-09-07 21:00:00,4665,Shopping,Card,100000,No
2023-03-27 08:00:00,1086,Groceries,Card,70000,No
2023-07-19 04:00:00,774,Shopping,Net Banking,50000,No
2023-01-30 20:00:00,1037,Travel,Card,50000,Yes
2023-11-27 19:00:00,852,Groceries,UPI,30000,Yes
2023-08-20 21:00:00,2632,Transport,Card,50000,No
2023-07-09 08:00:00,3887,Entertainment,Card,50000,No
2023-07-27 08:00:00,576,Transport,UPI,70000,Yes
2023-05-23 11:00:00,1715,Shopping,UPI,50000,No
2023-10-29 15:00:00,1188,Entertainment,Card,70000,No
2024-02-11 22:00:00,509,Shopping,Cash,70000,Yes
2023-01-11 09:00:00,2602,Food,Card,70000,No
2024-01-05 09:00:00,4470,Food,UPI,50000,Yes
2023-02-02 02:00:00,4724,Travel,UPI,30000,Yes
2023-07-01 19:00:00,2858,Transport,UPI,30000,No
2023-02-14 21:00:00,2948,Food,Cash,50000,No
2023-12-18 03:00:00,3293,Groceries,UPI,70000,No
2023-12-24 12:00:00,4118,Groceries,Net Banking,50000,No
2023-11-26 05:00:00,2381,Shopping,Net Banking,100000,No
2023-07-22 10:00:00,4620,Entertainment,Cash,30000,No
2023-09-30 16:00:00,3735,Groceries,UPI,70000,No
2023-07-16 15:00:00,681,Shopping,UPI,50000,No
2023-04-28 06:00:00,4848,Entertainment,Net Banking,70000,Yes
2023-05-21 14:00:00,2506,Food,Net Banking,100000,No
2023-02-22 04:00:00,1031,Shopping,Card,70000,No
2023-10-19 12:00:00,4704,Entertainment,Cash,100000,No
2023-07-14 17:00:00,4367,Travel,Card,30000,No
2023-07-08 18:00:00,1606,Transport,Cash,70000,No
2023-10-14 17:00:00,2255,Transport,UPI,50000,No
2023-10-17 13:00:00,4493,Travel,UPI,70000,No
2024-02-01 17:00:00,4005,Groceries,Cash,70000,No
2023-09-18 01:00:00,971,Transport,Card,100000,No
2023-12-01 01:00:00,454,Entertainment,Net Banking,100000,No
2023-10-17 05:00:00,4822,Travel,Cash,50000,No
2024-02-02 22:00:00,4734,Groceries,Cash,30000,No
2023-10-19 18:00:00,1670,Shopping,Cash,30000,No
2023-02-25 11:00:00,3002,Shopping,UPI,100000,No
2023-06-27 13:00:00,3168,Entertainment,Cash,50000,No
2023-11-15 16:00:00,1644,Entertainment,UPI,70000,No
2024-02-02 22:00:00,615,Entertainment,Net Banking,50000,Yes
2023-08-02 03:00:00,4849,Transport,Net Banking,50000,No
2023-07-13 05:00:00,2918,Entertainment,Card,50000,Yes
2023-07-22 06:00:00,907,Travel,UPI,30000,No
2023-05-13 09:00:00,1334,Travel,Net Banking,70000,No
2023-11-19 02:00:00,634,Groceries,Net Banking,50000,No
2023-04-01 20:00:00,4377,Travel,Card,30000,No
2023-07-23 20:00:00,1295,Transport,Card,30000,No
2023-10-21 11:00:00,101,Shopping,Card,100000,No
2023-01-06 17:00:00,2213,Groceries,UPI,70000,No
2023-09-21 15:00:00,587,Travel,Cash,50000,No
2023-05-25 16:00:00,590,Entertainment,UPI,70000,No
2023-08-16 01:00:00,864,Travel,Card,100000,No
2023-04-29 00:00:00,1465,Food,Cash,100000,No
2023-05-30 03:00:00,2888,Groceries,Net Banking,50000,No
2023-09-06 19:00:00,1702,Transport,UPI,30000,No
2023-06-23 12:00:00,2715,Travel,Card,100000,No
2023-11-27 21:00:00,4564,Travel,Card,30000,No
2023-08-21 01:00:00,4112,Transport,Cash,100000,No
2023-06-29 04:00:00,2406,Shopping,UPI,70000,No
2023-09-19 05:00:00,3860,Entertainment,Net Banking,50000,No
2023-06-09 02:00:00,913,Entertainment,Net Banking,100000,No
2023-03-21 10:00:00,235,Shopping,Cash,70000,No
2023-09-18 14:00:00,4406,Shopping,Cash,100000,No
2023-02-01 16:00:00,1601,Food,Net Banking,50000,No
2023-11-23 06:00:00,2257,Transport,Cash,70000,Yes
2023-11-03 06:00:00,811,Groceries,Cash,30000,Yes
2023-09-17 22:00:00,4369,Entertainment,UPI,100000,No
2023-09-11 18:00:00,1329,Shopping,Cash,100000,No
2023-09-09 07:00:00,4325,Shopping,Card,70000,No
2023-11-17 07:00:00,4777,Transport,Card,50000,No
2024-01-14 19:00:00,3744,Groceries,Card,100000,No
2024-02-17 23:00:00,3331,Shopping,Cash,70000,No
2023-12-20 00:00:00,1586,Food,Net Banking,50000,No
2023-03-20 15:00:00,3214,Groceries,Card,100000,No
2023-05-17 02:00:00,2820,Food,UPI,70000,No
2023-01-28 18:00:00,2013,Travel,Cash,50000,No
2023-06-24 12:00:00,3895,Entertainment,Net Banking,100000,No
2023-01-28 23:00:00,3485,Shopping,Net Banking,100000,No
2023-10-10 09:00:00,4760,Groceries,Cash,50000,No
2023-11-12 10:00:00,611,Food,Cash,50000,No
2023-11-28 12:00:00,2471,Entertainment,UPI,70000,No
2023-08-02 12:00:00,4767,Entertainment,Cash,100000,No
2023-08-21 17:00:00,2185,Shopping,Cash,100000,No
2023-07-19 01:00:00,2111,Entertainment,Net Banking,70000,No
2023-06-12 12:00:00,2230,Shopping,Card,100000,No
2023-10-06 05:00:00,2010,Travel,Card,100000,No
2023-10-18 21:00:00,3929,Shopping,Net Banking,100000,Yes
2023-09-23 16:00:00,3329,Transport,Cash,30000,No
2023-01-22 19:00:00,3934,Food,UPI,50000,Yes
2023-04-10 17:00:00,3320,Transport,Card,30000,No
2023-04-19 01:00:00,4737,Entertainment,Cash,30000,No
2024-02-19 09:00:00,632,Entertainment,Card,50000,Yes
2023-10-29 16:00:00,1663,Entertainment,Net Banking,30000,Yes
2023-10-17 01:00:00,1151,Shopping,Card,70000,No
2023-09-15 22:00:00,338,Groceries,Net Banking,30000,No
2023-08-07 08:00:00,3909,Shopping,Net Banking,70000,Yes
2023-09-28 13:00:00,3110,Food,Net Banking,50000,No
2023-04-30 22:00:00,2976,Shopping,UPI,100000,No
2023-06-22 15:00:00,4152,Entertainment,Cash,50000,No
2023-06-01 20:00:00,1233,Travel,Net Banking,50000,No
2023-07-04 16:00:00,4385,Food,Net Banking,30000,No
2023-02-23 04:00:00,1496,Transport,Card,50000,No
2023-08-31 03:00:00,1799,Travel,Cash,50000,Yes
2023-01-13 14:00:00,1953,Food,UPI,70000,No
2023-01-27 14:00:00,3225,Food,UPI,100000,No
2023-01-03 07:00:00,1127,Entertainment,Card,30000,Yes
2023-12-30 05:00:00,2427,Transport,UPI,100000,Yes
2023-12-06 14:00:00,897,Shopping,Card,100000,No
2023-03-30 13:00:00,2926,Transport,Cash,100000,No
2023-01-16 04:00:00,1289,Entertainment,Card,30000,Yes
2023-10-11 17:00:00,1382,Entertainment,Card,50000,No
2023-07-12 13:00:00,3556,Entertainment,Net Banking,100000,No
2023-08-02 14:00:00,2429,Travel,UPI,30000,No
2023-08-02 10:00:00,4841,Transport,Cash,50000,Yes
2023-03-10 14:00:00,4172,Transport,Cash,100000,Yes
2023-02-08 06:00:00,3287,Food,Net Banking,70000,No
2023-04-27 13:00:00,2415,Groceries,Card,30000,Yes
2023-09-29 02:00:00,2462,Shopping,Cash,100000,Yes
2023-09-02 14:00:00,3224,Entertainment,Cash,30000,No
2023-03-05 19:00:00,422,Transport,Card,70000,No
2023-12-07 12:00:00,1999,Transport,Card,30000,No
2023-05-20 09:00:00,294,Food,Cash,50000,No
2023-11-16 17:00:00,1890,Shopping,Card,100000,No
2023-10-17 13:00:00,3477,Groceries,UPI,30000,Yes
2023-10-14 18:00:00,174,Groceries,Cash,30000,Yes
2023-03-21 10:00:00,4682,Entertainment,Card,100000,Yes
2023-05-09 14:00:00,2803,Groceries,Cash,70000,No
2023-12-06 16:00:00,1969,Groceries,Cash,70000,No
2023-08-28 14:00:00,1685,Shopping,Net Banking,100000,Yes
2024-01-07 01:00:00,1475,Shopping,UPI,100000,No
2023-02-14 06:00:00,1590,Entertainment,UPI,50000,No
2023-03-24 08:00:00,580,Transport,Net Banking,30000,Yes
2023-02-24 00:00:00,4399,Food,Net Banking,30000,No
2023-09-17 13:00:00,3153,Entertainment,Cash,70000,No
2023-11-15 09:00:00,4806,Travel,UPI,50000,Yes
2023-01-06 05:00:00,1851,Groceries,Net Banking,30000,Yes
2023-07-13 00:00:00,1086,Food,Card,50000,Yes
2023-09-20 00:00:00,3778,Transport,Cash,100000,Yes
2023-05-30 20:00:00,4061,Transport,UPI,30000,No
2023-09-15 00:00:00,3513,Shopping,Cash,100000,Yes
2024-02-13 03:00:00,1192,Travel,Cash,70000,No
2023-11-12 01:00:00,1805,Transport,Card,70000,No
2023-12-11 02:00:00,4890,Travel,Card,100000,No
2023-01-10 16:00:00,1679,Groceries,Net Banking,70000,No
2024-01-26 01:00:00,812,Shopping,Card,100000,Yes
2023-09-23 11:00:00,4939,Food,UPI,100000,No
2023-06-25 06:00:00,4889,Shopping,Net Banking,100000,No
2024-02-08 13:00:00,4007,Groceries,UPI,70000,Yes
2023-11-27 23:00:00,607,Transport,UPI,70000,No
2023-10-15 03:00:00,4671,Travel,Net Banking,70000,No
2023-10-08 18:00:00,889,Groceries,Card,100000,Yes
2023-04-14 00:00:00,52,Transport,Cash,50000,Yes
2023-04-25 03:00:00,1101,Entertainment,Card,70000,No
2023-08-14 01:00:00,1454,Travel,UPI,50000,Yes
2023-03-15 09:00:00,206,Groceries,UPI,70000,Yes
2023-02-06 12:00:00,1987,Food,Net Banking,30000,Yes
2023-06-08 20:00:00,560,Food,UPI,30000,No
2024-02-01 00:00:00,3454,Transport,Net Banking,30000,No
2023-03-02 20:00:00,4832,Transport,Net Banking,50000,No
2023-03-14 05:00:00,1187,Food,Card,70000,Yes
2023-03-08 21:00:00,3964,Entertainment,UPI,100000,Yes
2023-08-23 06:00:00,3371,Shopping,Card,50000,No
2023-10-09 23:00:00,4716,Food,Cash,70000,No
2023-10-19 02:00:00,764,Transport,Card,30000,No
2023-05-27 13:00:00,2336,Transport,UPI,50000,No
2023-06-05 15:00:00,2704,Entertainment,Cash,70000,No
2024-01-25 16:00:00,1040,Food,UPI,100000,Yes
2023-12-18 10:00:00,4479,Entertainment,Cash,50000,Yes
2023-04-18 22:00:00,2210,Food,UPI,100000,No
2023-02-14 07:00:00,4507,Shopping,Card,50000,No
2023-06-30 04:00:00,2194,Groceries,UPI,30000,No
2024-01-15 15:00:00,2113,Food,Net Banking,30000,No
2023-08-11 14:00:00,2653,Groceries,Net Banking,30000,No
2023-01-01 05:00:00,2027,Food,Card,100000,No
2023-11-09 01:00:00,425,Shopping,Card,30000,No
2023-12-27 19:00:00,791,Transport,Cash,100000,Yes
2023-12-08 11:00:00,4535,Groceries,Card,100000,No
2023-09-06 14:00:00,2717,Entertainment,Net Banking,100000,Yes
2024-01-04 05:00:00,1290,Food,Card,30000,No
2023-01-05 21:00:00,3520,Transport,Net Banking,70000,Yes
2023-04-17 07:00:00,4969,Food,Card,100000,No
2023-08-20 16:00:00,2417,Entertainment,Net Banking,70000,Yes
2023-06-28 17:00:00,2293,Shopping,Cash,100000,No
2023-02-05 06:00:00,3599,Travel,UPI,30000,No
2023-09-21 04:00:00,467,Food,UPI,30000,No
2023-09-27 13:00:00,656,Entertainment,Net Banking,30000,No
2024-01-24 21:00:00,617,Travel,Card,50000,No
2024-01-07 11:00:00,593,Food,Card,30000,Yes
2023-01-10 08:00:00,933,Groceries,UPI,70000,No
2023-06-25 08:00:00,4848,Transport,Net Banking,100000,Yes
2023-09-19 19:00:00,1273,Transport,Card,70000,No
2023-03-27 08:00:00,2943,Entertainment,UPI,50000,No
2023-09-17 17:00:00,2118,Groceries,Net Banking,70000,No
2024-02-11 21:00:00,3759,Shopping,Cash,100000,Yes
2023-03-18 04:00:00,1836,Travel,Card,100000,Yes
2023-03-21 21:00:00,1507,Entertainment,Card,30000,No
2023-06-26 10:00:00,1964,Food,Net Banking,50000,No
2023-10-19 04:00:00,127,Transport,UPI,50000,No
2023-03-26 10:00:00,3663,Food,Net Banking,70000,No
2023-06-06 00:00:00,1358,Travel,UPI,30000,Yes
2024-01-14 21:00:00,697,Groceries,Net Banking,30000,No
2023-01-01 09:00:00,2237,Groceries,Cash,30000,No
2023-01-11 20:00:00,602,Entertainment,Card,100000,Yes
2023-09-09 14:00:00,331,Entertainment,UPI,50000,No
2024-02-16 01:00:00,1331,Groceries,Cash,70000,Yes
2023-04-03 11:00:00,1896,Entertainment,Net Banking,70000,No
2023-10-21 09:00:00,2537,Groceries,UPI,70000,No
2023-03-27 20:00:00,2843,Travel,UPI,30000,No
2023-08-09 07:00:00,3761,Entertainment,Cash,50000,No
2023-03-09 11:00:00,4249,Groceries,Net Banking,50000,No
2023-12-21 16:00:00,4911,Entertainment,Cash,100000,No
